idn,akz,bbg,standort,signatur_g,signatur_a,jahr,titel,stuecktitel,f4243,f4256,f4241,f4105_9,f4105_g,ausleihcode,sig_komm,f4801_a,f4801_k,bibliothek,einrichtung,exemplar
999250434,L-1745-167794132,Aal,DBSM/F/Klemm,Af 98,Af 98,1745,"Catalogus ... librorum typis vulgatorum et manuscriptorum Joannis Petri de Ludewig ... : [Versteigerung, Leipzig 1746]", : ,,,,,,,,,,,1,02
999303953,L-1726-167901729,Aal,DBSM/F/Klemm,Af 189,Af 189,1726,"Catalogus disputationum theologico, iuridico, medico, philosophico, philologico, historicarum etc. a Christiano Mislero ex academiis variis collectaru", : ,,,,,,,,,,,1,02
999332031,L-1649-167930168,Afl,DBSM/F/Klemm,Cb 3,Cb 3,1649,Schreib-Stübelein ...,1 : ,,,,,,,,,,,1,02
999332104,L-1649-167930222,Afl,DBSM/F/Klemm,Cb 3,Cb 3,1649,Schreib-Stübelein ...,2 : ,,,,,,,,,,,1,02
999332171,L-1649-167930303,Afl,DBSM/F/Klemm,Cb 3,Cb 3,1649,Schreib-Stübelein ...,3 : ,,,,,,,,,,,1,02
999332228,L-1649-167930389,Afl,DBSM/F/Klemm,Cb 3,Cb 3,1649,Schreib-Stübelein ..., : Jugendleiter,,,,,,,,,,,1,02
999345826,L-1830-167943308,Aal,DBSM/F/Klemm,Ad 155,Ad 155,1830,"Fortegnelse over de paa pergament trykkede bøger i det store Kongelige Bibliothek, tilligemed nogle bidrag til bibliothekets nyeste historie : ", : ,,,,,,,,,,,1,02
999407538,L-1787-168302233,Aal,DBSM/F/Klemm,Ad 39,Ad 39,1787,"Monumenta typographica, quae exstant in bibliotheca collegii canonicorum regularium in Rebdorf Coll., notis illustr., et ed. eiusdem collegii biblioth", : ,,,,,,,,,,,1,02
999450956,L-1817-168393565,Hal,DBSM/F/Klemm,Cb 182,Cb 182,1817,Schreibe-Buch : , : ,,,,,,,,,,,1,02
999453769,L-1754-168396246,Aal,DBSM/F/Klemm,Cba 139,Cba 139,1754,Épreuves des caractères de la fonderie : , : ,,,,,,,,,,,1,02
999454587,L-1823-168397161,Afl,DBSM/F/Klemm,Ag 8,Ag 8,1823,Neues vollständiges Wörterbuch der deutschen und französischen Sprache,Dt. T. 1. : A - K,,,,,,,,,,,1,02
999454706,L-1824-168397250,Afl,DBSM/F/Klemm,Ag 8,Ag 8,1824,Neues vollständiges Wörterbuch der deutschen und französischen Sprache,Dt. T. 2. : L - Z,,,,,,,,,,,1,02
999454803,L-1826-168397323,Afl,DBSM/F/Klemm,Ag 8,Ag 8,1826,Neues vollständiges Wörterbuch der deutschen und französischen Sprache,Franz. T. 1. : A - G,,,,,,,,,,,1,02
999454854,L-1828-168397366,Afl,DBSM/F/Klemm,Ag 8,Ag 8,1828,Neues vollständiges Wörterbuch der deutschen und französischen Sprache,Franz. T. 2. : H - Z,,,,,,,,,,,1,02
999457780,L-1692-168400650,Aal,DBSM/F/Klemm,Ea 133,Ea 133,1692,"Christliche Leich-Predigt ... : [Leichenpredigt auf Johann Georg Cotta d. Ä., Buchhändler zu Tübingen, gestorben 25.3.1692]", : ,,,,,,,,[Xerokopie],,,1,02
999458310,L-1824-168401169,Aal,DBSM/F/Klemm,Da 111,Da 111,1824,"Beschreibung des Festes dem Andenken des Erfinders der Buchdruckerkunst Johann Gensfleisch zum Gutenberg, gefeiert in Mainz am 4. Oktober 1824 von sam", : ,,,,,,,,,,,1,02
999473018,L-1795-168416085,Aal,DBSM/F/Klemm,Af 244,Af 244,1795,"Verzeichniß der zum Nachlaß weil. Consistor. Secretair Müller gehörenden Bücher, Landkarten, Musikalien, Kupferstiche ... welche ... am 8ten Februar 1", : ,,,,,,,,,,,1,02
999474812,L-1741-168418142,Aal,DBSM/F/Klemm,Da 63,Da 63,1741,"Christian Mündens Danck-Predigt, welche am dritten Jubel-Fest wegen Erfindung der löbl. Buchdruckerkunst aus Ps. CII, 14 - 19 zu Franckfurt gehalten w", : ,,,,,,,,,,,1,02
999474812,L-1741-168418150,Aal,DBSM/F/Klemm,Da 63a,Da 63a,1741,"Christian Mündens Danck-Predigt, welche am dritten Jubel-Fest wegen Erfindung der löbl. Buchdruckerkunst aus Ps. CII, 14 - 19 zu Franckfurt gehalten w", : ,,,,,,,,,,,1,03
99948737X,L-1733-168448432,Aal,DBSM/F/Klemm,Da 618,Da 618,1733,Der @wunderbare Anfang und Ausgang des Rathes Gottes ... : , : ,,,,,,,,Xerokopien,,,1,02
999549286,L-1746-168503336,Aal,DBSM/F/Klemm,Ac 27,Ac 27,1746,"Memorabilia bibliothecae academicae Ienensis : Sive Designatio codicum manuscriptorum in illa bibliotheca et librorum impressorum, plerumque rariorum ", : ,,,,,,,,,,,1,02
999556703,L-1767-168579995,Aal,DBSM/F/Klemm,Ga 62,Ga 62,1767,"Historisch-critische Nachrichten von den sechs ersten teutschen Bibel-Ausgaben, die zu Maynz, Strasburg und Augspurg vom Jahr 1462 bis zum Jahr 1477 s", : ,,,,,,,,,,,1,02
999563661,L-1705-168537737,Aal,DBSM/F/Klemm,Ba 862,Ba 862,1705,"Namenszüge alter Papiermacher : eine Sammlg v. Fotos, Originalen, Nachzeichngn u. Siegeln", : ,,,,,,,,,,,1,02
999587544,L-1830-168579391,Aal,DBSM/F/Klemm,Da 170,Da 170,1830,Recherches historiques et critiques sur l'établissement de l'art typographique en Espagne et un Portugal : , : ,,,,,,,,,,,1,02
999587579,L-1829-168579421,Aal,DBSM/F/Klemm,Eb 120,Eb 120,1829,Würdigung der Schmähschrift des Buchhändlers Herrn Gall zu Trier gegen die Professoren [Christian Gottfried] Nees v. Esenbeck u. Goldfuß zu Bonn wegen, : ,,,,,,,,,,,1,02
999612115,L-1789-168605228,Aal,DBSM/F/Klemm,Af 282,Af 282,1789,"Catalogus librorum quos M. Ioh Gottl Imman Netto, Diaconus olim Eccles. Isleb. ad D. Annae, reliquit : ", : ,,,,,,,,,,,1,02
999621637,L-1782-168626284,Aal,DBSM/F/Klemm,Da 87,Da 87,1782,"Bibliographical and literary anecdotes of William Bowyer, printer, F.S.A. and many of his learned friends : containing an incidental view of the progr", : ,,,,,,,,,,,1,02
99963920X,L-1783-168644193,Aal,DBSM/F/Klemm,Ba 742,Ba 742,1783,Über Schöffers Papierversuche : , : ,,,,,,,,,,,1,02
99963951X,L-1795-168644509,Aal,DBSM/F/Klemm,Af 272,Af 272,1795,Verzeichniß einer Handbibliothek der nützlichsten deutschen Schriften zum Vergnügen und Unterrichte ... welche um beygesetzte Preise zu haben sind bey, : ,,,,,,,,,,,1,02
999641476,L-1795-168646501,Aal,DBSM/F/Klemm,"Ee 65, [4]","Ee 65, [4]",1795,[Briefe des Ehepaares Georg Heinrich und Lulu Nicolovius an Caroline Perthes 1795 - 1803] : , : ,,,,,,,,,,,1,02
999643878,L-1825-168649012,Aal,DBSM/F/Klemm,Ga 79,Ga 79,1825,"Beweis der Originalität der von J. Mentelin vor 1466 gedruckten Schrift des hs. Augustins ""de arte praedicandi"" : ", : ,,,,,,,,,,,1,02
999643991,L-1825-168649179,Aal,DBSM/F/Klemm,Ga 72,Ga 72,1825,"Literarische Nachricht über die erste zu Köln gedruckte niederdeutsche Bibel, und Vergleichung derselben mit den Vulgata und den sieben ältesten oberd", : ,,,,,,,,,,,1,02
999649469,L-1828-168942704,Aal,DBSM/F/Klemm,Ad 209,Ad 209,1828,"Beiträge zur Buchdruckergeschichte Münsters, oder Verzeichniß der vom Jahr 1486 bis 1700 zu Münster gedruckten Bücher : mit 1 Steintaf.", : ,,,,,,,,Ausg. ohne beigef. Werk,,,1,03
999719823,L-1791-169059375,Aal,DBSM/F/Klemm,Af 287,Af 287,1791,"Verzeichniß einer vom verstorbenen Krieges- und Stadtrath Oelrichs hinterlassenen Sammlung von ... Büchern, welche den 14, December 1791 durch den Kön", : ,,,,,,,,,,,1,02
999720333,L-1733-16905974X,Aal,DBSM/F/Klemm,Af 287,Af 287,1733,"Catalogus bibliothecae selectissimae viri reverendi Dn. Frider[ici] Oelrichs, Pastoris quondam Reformatae Ecclesiae in civitate Fridericiana meritissi", : ,,,,,,,,,,,1,02
999755307,L-1761-169111490,Aal,DBSM/F/Klemm,Kb 5,Kb 5,1761,"Die @Kunst zu tuschen oder die neueste Manier, Befestigungen u. andere Risse mit gehörigen Farben zu mahlen u. zu tuschen : ", : ,,,,,,,,,,,1,02
999770322,L-1697-169128733,Aal,DBSM/F/Klemm,Ba 504,Ba 504,1697,"Eines @Hoch-Edlen, fürsichtigen und hochweisen Raths löbl. des H. Röm. Reichs Stadt Nürnberg verneuert- und vermehrte Ordnung, wie es mit dem gestämpf", : ,,,,,,,,,,,1,02
999811568,L-1785-169492710,Aal,DBSM/F/Klemm,Af 234,Af 234,1785,"Catalogus bibliothecae a viro perillustri atque generosissimo Carolo Eugenio Pabst ab Ohain, rerum metallicarum in ditione Serenissimi Electoris Saxon", : ,,,,,,,,,,,1,02
99982791X,L-1545-169509885,Aal,DBSM/F/Klemm,Cb 23,Cb 23,1545,"Libro di Giovanbattista Palatino, nel qual sʹinsegna a scrivere ogni sorte lettera, antica, et moderna, di qualunque natione, con le sue regole, et mi", : ,,,,,,,,,,,1,02
999831534,L-1812-169513289,Aal,DBSM/F/Klemm,Af 283,Af 283,1812,Bibliothecae instructissimae quam illustrissimus quondam Comes de Palm : , : ,,,,,,,,,,,1,02
999836013,L-1812-16952891X,Afl,DBSM/F/Klemm,Af 267,Af 267,1812,Verzeichniß von Büchern aus dem Fürstlich Palmischen [Karl Joseph von Palm] Bücherschatz,"3. : [Auktionskat., 23.11.1812]",,,,,,,,,,,1,02
999836080,L-1813-169528987,Afl,DBSM/F/Klemm,Af 267,Af 267,1813,Verzeichniß von Büchern aus dem Fürstlich Palmischen [Karl Joseph von Palm] Bücherschatz,4. : Vierter Abschnitt des Versteigerungscatalogs der Fürstlich Palmischen Büchersammlung,,,,,,,,,,,1,02
999836242,L-1811-169529169,Aal,DBSM/F/Klemm,Af 205,Af 205,1811,"Verzeichniß von Handschriften und Büchern aus verschiedenen wissenschaftlichen Fächern, welche montags den 13. Jan. 1812 u. folgende Tage ... in der W", : ,,,,,,,,,,,1,02
999836501,L-1793-169529444,Afl,DBSM/F/Klemm,Ad 2,Ad 2,1793,Annales typographici,1 : ,,,,,,,,,,,1,02
99983651X,L-1794-169529452,Afl,DBSM/F/Klemm,Ad 2,Ad 2,1794,Annales typographici,2 : ,,,,,,,,,,,1,02
999836528,L-1795-169529460,Afl,DBSM/F/Klemm,Ad 2,Ad 2,1795,Annales typographici,3 : ,,,,,,,,,,,1,02
999836552,L-1796-169529495,Afl,DBSM/F/Klemm,Ad 2,Ad 2,1796,Annales typographici,4 : ,,,,,,,,,,,1,02
999836595,L-1797-169529541,Afl,DBSM/F/Klemm,Ad 2,Ad 2,1797,Annales typographici,5. : Index,,,,,,,,,,,1,02
999836633,L-1798-169529592,Afl,DBSM/F/Klemm,Ad 2,Ad 2,1798,Annales typographici,6 : ,,,,,,,,,,,1,02
99983665X,L-1799-169529614,Afl,DBSM/F/Klemm,Ad 2,Ad 2,1799,Annales typographici,7 : ,,,,,,,,,,,1,02
999837346,L-1789-169530299,Aal,DBSM/F/Klemm,Ad 210,Ad 210,1789,Georg Wolfgang Panzers aelteste Buchdruckergeschichte Nürnbergs oder Verzeichnis aller von Erfindung der Buchdruckerkunst bis 1500 in Nürnberg gedruck, : ,,,,,,,,,,,1,03
999837419,L-1778-169530361,Aal,DBSM/F/Klemm,Ad 20,Ad 20,1778,Georg Wolfgang Panzers Geschichte der Nürnbergischen Ausgaben der Bibel von Erfindung der Buchdruckerkunst an bis auf unsere Zeiten : , : ,,,,,,,,,,,1,02
999839225,L-1697-169532224,Aal,DBSM/F/Klemm,Af 274,Af 274,1697,"Catalogus rariorum, insignium ac raro occurentium librorum, tam juridicorum, historicorum, quam miscellaneorum, variam linguarum nitidissime compactor", : ,,,,,,,,,,,1,02
999851527,L-1740-169544400,Aal,DBSM/F/Klemm,Ba 710,Ba 710,1740,Das @Papier : , : ,,,,,,,,,,,1,02
999851608,L-1753-169544486,Aal,DBSM/F/Klemm,Ba 707,Ba 707,1753,[Papier] : , : ,,,,,,,,,,,1,02
999851667,L-1799-169544575,Aal,DBSM/F/Klemm,Ba 740,Ba 740,1799,Papier : , : ,,,,,,,,,,,1,02
999851802,L-1817-169544710,Aal,DBSM/F/Klemm,Ba 709,Ba 709,1817,Papier : , : ,,,,,,,,,,,1,02
999852604,L-1762-169545458,Aal,DBSM/F/Klemm,Ba 708,Ba 708,1762,"Papier, Charta, Papyrus : ", : ,,,,,,,,,,,1,02
999852809,L-1748-169545652,Aal,DBSM/F/Klemm,Ba 737,Ba 737,1748,"Papier, charte, papyros : ", : ,,,,,,,,[Maschinenschr.],,,1,02
999858718,L-1778-169552160,Aal,DBSM/F/Klemm,Ba 703,Ba 703,1778,Papiermanufaktur : , : ,,,,,,,,[Handschr.],,,1,02
999864661,L-1776-169595846,Aal,DBSM/F/Klemm,Jd 10,Jd 10,1776,Klebeband mit Probeabzügen seiner Holzschnitte als Handexemplar des Holzschneiders im Verkehr mit seinen Kunden : zuvor im Besitz d. Pariser Druckers , : ,,,,,,,,,,,1,02
999865110,L-1811-169596362,Aal,DBSM/F/Klemm,Ba 738,Ba 738,1811,Danske papirfabriker : approberede vandmarken, : ,,,,,,,,[Handschr.],,,1,02
999886924,L-1821-169618404,Aal,DBSM/F/Klemm,Cb 26,Cb 26,1821,Monogrammoplocia : in ogni possibile aspetto alfabetico con in fine 2 tav. di scudi civici e bellici, : ,,,,,,,,,,,1,02
999888188,L-1755-16961977X,Afl,DBSM/F/Klemm,Ac 30,Ac 30,1755,"Bibliotheca Smithiana, seu catalogus librorum D. Josephi Smithii Angli per cognomina authorum dispositus","Add. et corr. : S. LXVII ff.: Praefationes et epistolae voluminibus editis appositae, ab incunabulis typographiae ante annum MCCCCC",,,,,,,,,,,1,03
999910183,L-1788-169685411,Aal,DBSM/F/Klemm,Da 9,Da 9,1788,Über einige Merkwürdigkeiten der Herzoglichen Bibliothek zu Gotha : , : ,,,,,,,,,,,1,02
999953923,L-1569-169766330,Aal,DBSM/F/Klemm,Cb 10,Cb 10,1569,"Exercitatio alphabetica nova et utilissima variis expressa linguis et characteribus : varis ornamentis, umbris, et recessibus, picturae, architecturae", : ,,,,,,,,,,,1,02
999965263,L-1767-16977743X,Afl,DBSM/F/Klemm,Aa 8,Aa 8,1767,"Encyclopédie élémentaire, ou introduction à lʹétude des lettres, des sciences et des arts",1 : ,,,,,,,,,,,1,02
999965298,L-1767-169777448,Afl,DBSM/F/Klemm,Aa 8,Aa 8,1767,"Encyclopédie élémentaire, ou introduction à lʹétude des lettres, des sciences et des arts","2, 1 : ",,,,,,,,,,,1,02
999965301,L-1767-169777456,Afl,DBSM/F/Klemm,Aa 8,Aa 8,1767,"Encyclopédie élémentaire, ou introduction à lʹétude des lettres, des sciences et des arts","2, 2 : ",,,,,,,,,,,1,02
1000046834,L-1748-169921328,Aal,DBSM/F/Klemm,Af 210,Af 210,1748,Bibliotheca Platneriana [Johann Zacharias Platner] philologico - philosophico - historica a.d. 28. Octobr. 1748 in aedibus principum Lipsiae auctionis, : ,,,,,,,,,,,1,02
1000080072,L-1666-169973077,Aal,DBSM/F/Klemm,Af 277,Af 277,1666,"Catalogus variorum & insignium, in quavis facultate, librorum : quorum auctio habebitur, 25. Febr. 1666 in aedibus Jodoci Pluymer", : ,,,,,,,,,,,1,02
1000115119,L-1784-170018970,Aal,DBSM/F/Klemm,"Af 189, [5]","Af 189, [5]",1784,Catalogus librorum rariorum ac selectorum bibliothecae M. Christiani Friderici Polzii ... : cum app. aliorum librorum varii generis a. d. 7. Febr. 178, : ,,,,,,,,,,,1,02
1000136159,L-1830-170055752,Aal,DBSM/F/Klemm,Ba 413,Ba 413,1830,"Technologische Bildergallerie oder Darstellung d. interessantesten u. lehrreichsten Manufakturen, Fabriken, Künste u. Handwerke in getreuen Bildern u.", : ,,,,,,,,,,,1,02
1000137465,L-1829-170056902,Afl,DBSM/F/Klemm,Ba 385,Ba 385,1829,"Geschichte der Erfindungen in den Künsten und Wissenschaften, seit der ältesten bis auf die neueste Zeit",3 : ,,,,,,,,,,,1,02
1000147150,L-1811-170095789,Aal,DBSM/F/Klemm,Af 250,Af 250,1811,"Catalogus bibliothecae Francisci L. B. à Prandau, quae auctione publicae exponentur : die ... 1811 et subseq diebus", : ,,,,,,,,,,,1,02
1000147363,L-1814-170096033,Aal,DBSM/F/Klemm,"Af 189, [29]","Af 189, [29]",1814,Verzeichniß der Bibliothek des ohnlängst verstorbenen Hrn. M. Moriz von Prasse der Mathem. ord. Professor ... welche nebst einem Anhange von Büchern a, : ,,,,,,,,,,,1,02
1000148432,L-1741-17009720X,Afl,DBSM/F/Klemm,(DA 04.04.01.0865),Fb 3,1741,Der @in aller heut zu Tag üblichen Arbeit wohl anweisende accurate Buchbinder und Futteralmacher ... alles ... beschrieben ...,Teil 1 : ,,,,,,a,,,,,1,02
1000148645,L-1764-170097404,Afl,DBSM/F/Klemm,Fb 3,Fb 3,1764,Der @in aller heut zu Tag üblichen Arbeit wohl anweisende accurate Buchbinder und Futteralmacher ... alles ... beschrieben ...,"Teil 3. : Sammt e. Anh. von denen Meistern und Gesellen-Articuln, u. übrigen Profeßions-Gebräuchen",,,,,,,,Kupf.-Taf. IX u. XI fehlen,,,1,02
1000148777,L-1753-170097536,Afl,DBSM/F/Klemm,Fb 3,Fb 3,1753,Der @in aller heut zu Tag üblichen Arbeit wohl anweisende accurate Buchbinder und Futteralmacher ... alles ... beschrieben ...,Teil 4 : ,,,,,,,,"18 Kupf., teils fehlerhaft numeriert",k,,1,02
100014934X,L-1712-170098133,Aal,DBSM/F/Klemm,Ea 124 - Xerokopie,Ea 124,1712,Einer in das Buch des Lebens ... : , : ,,,,,,,,[Xerokopie],,,1,02
1000150046,L-1822-170098990,Afl,DBSM/F/Klemm,Ad 123,Ad 123,1822,Catalogue des livres imprimés sur velin de la bibliothèque du roi,1. : Théologie,,,,,,,,,,,1,02
1000150089,L-1822-170099059,Afl,DBSM/F/Klemm,Ad 123,Ad 123,1822,Catalogue des livres imprimés sur velin de la bibliothèque du roi,3. : Sciences et arts,,,,,,,,,,,1,02
1000150143,L-1822-17009913X,Afl,DBSM/F/Klemm,Ad 123,Ad 123,1822,Catalogue des livres imprimés sur velin de la bibliothèque du roi,2. : Jurisprudance,,,,,,,,,,,1,02
1000150224,L-1822-170099210,Afl,DBSM/F/Klemm,Ad 123,Ad 123,1822,Catalogue des livres imprimés sur velin de la bibliothèque du roi,4. : Bellen-Lettres,,,,,,,,,,,1,02
1000150267,L-1822-170099245,Afl,DBSM/F/Klemm,Ad 123,Ad 123,1822,Catalogue des livres imprimés sur velin de la bibliothèque du roi,5. : Histoire,,,,,,,,,,,1,02
1000150321,L-1828-170099288,Afl,DBSM/F/Klemm,Ad 123,Ad 123,1828,Catalogue des livres imprimés sur velin de la bibliothèque du roi,6. : Suppl.,,,,,,,,,,,1,02
1000150909,L-1824-17010009X,Afl,DBSM/F/Klemm,Ad 124,Ad 124,1824,"Catalogue des livres imprimés sur velin, qui se trouvent dans des bibliothèques tant publiques que particulière pour servir au catalogue des livres im",1. : Théologie,,,,,,,,,,,1,02
1000151034,L-1824-170100219,Afl,DBSM/F/Klemm,Ad 124,Ad 124,1824,"Catalogue des livres imprimés sur velin, qui se trouvent dans des bibliothèques tant publiques que particulière pour servir au catalogue des livres im",2. : Belles-Lettres,,,,,,,,,,,1,02
1000151050,L-1824-170100251,Afl,DBSM/F/Klemm,Ad 124,Ad 124,1824,"Catalogue des livres imprimés sur velin, qui se trouvent dans des bibliothèques tant publiques que particulière pour servir au catalogue des livres im",3. : Histoire,,,,,,,,,,,1,02
1000151107,L-1828-170100286,Afl,DBSM/F/Klemm,Ad 124,Ad 124,1828,"Catalogue des livres imprimés sur velin, qui se trouvent dans des bibliothèques tant publiques que particulière pour servir au catalogue des livres im",4. : Suppl.,,,,,,,,,,,1,02
1000160092,L-1740-170110214,Aal,DBSM/F/Klemm,Da 173,Da 173,1740,"Lingua trium saeculorum, quo innovatus est literatus orbis terarum, et scientia divinarum rerumque humanarum, ad summum evecta est fastigium, ars arti", : ,,,,,,,,,,,1,02
1000162397,L-1792-170112721,Aal,DBSM/F/Klemm,Cb 8,Cb 8,1792,Vollständige Anleitung zum Schreiben für die Landschulen : , : ,,,,,,,,,,,1,02
1000172732,L-1797-170164349,Aal,DBSM/F/Klemm,"Cba 129, [2]","Cba 129, [2]",1797,Proben aus I. C. L. Prillwitz Schriftgießerey in Jena 1797 : , : ,,,,,,,,,,,1,03
1000198065,L-1696-170200353,Aal,DBSM/F/Klemm,Sb 198,Sb 198,1696,"[Handwerksgebräuche] ... denen unbillig eingeführten Handwercks-Gewohnheiten, oder vielmehr dero Mißbräuch zu steuern ... : [Erlaß des] Senatus [v.] N", : ,,,,,,,,,,,1,02
1000198073,L-1772-170200361,Aal,DBSM/F/Klemm,Sb 198,Sb 198,1772,"[Handwerksgebräuche] ... in Betreff der Handwercks-Mißbräuche ... : [Erlaß des] Senatus [von] Nürnberg, 30. Juni 1772", : ,,,,,,,,,,,1,02
1000215318,L-1739-17021849X,Afl,DBSM/F/Klemm,Ad 26,Ad 26,1739,"Specimen variae literaturae quae in urbe Brixia eiusque ditione paulo post typographiae incunabula florebat, scilicet vergente ad finem Saeculo XV. us",1 : ,,,,,,,,,,,1,02
1000215563,L-1739-170218813,Afl,DBSM/F/Klemm,Ad 26,Ad 26,1739,"Specimen variae literaturae quae in urbe Brixia eiusque ditione paulo post typographiae incunabula florebat, scilicet vergente ad finem Saeculo XV. us",2 : ,,,,,,,,,,,1,02
100027571X,L-1811-170329062,Aal,DBSM/F/Klemm,Tb 33,Tb 33,1811,Versuche zur Beurtheilung einiger Gemählde der Königl. Sächs : Gemähldesammlung und deren Meister, : ,,,,,,,,,,,1,02
1000300331,L-1812-170363961,Afl,DBSM/F/Klemm,Af 260,Af 260,1812,"Catalogus bibliothecae numerosae ab incluti nominis viro Hieronymo Guilielmo Ebnero, ab Eschenbach [Hieronymus Wilhelm Ebner von Eschenbach] rel. olim",1 : ,,,,,,,,,,,1,02
1000318109,L-1810-170379728,Aal,DBSM/F/Klemm,Af 279,Af 279,1810,"Verzeichniß derer wissenschaftlichen Bücher ... welche der verstorbene Tertius, Friedrich Wilhelm Rauschelbach zu Annaberg, hinterlassen, und welche m", : ,,,,,,,,,,,1,02
1000363562,L-1829-170515710,Aal,DBSM/F/Klemm,Cb 116,Cb 116,1829,"Le @régulateur de lʹécriture, ou la manière dʹécrire correctement sans étude et sans maître, en une seule lec̜on, suivi dʹun autre procédé calligraphi", : ,,,,,,,,,,,1,02
1000379213,L-1814-170545377,Aal,DBSM/F/Klemm,Af 219,Af 219,1814,"Index librorum bibliothecae selectissimis pretiosissimisque literarum monumentis refertae quam collegit Joha[nn] Alb[recht] He[i]nr[ich] Reimarus, med", : ,,,,,,,,,,,1,02
1000380319,L-1810-170546357,Aal,DBSM/F/Klemm,Af 215,Af 215,1810,Verzeichniß der von dem verstorbenen vierten Professor an der Königl. Sächs. Landschule zu Grimma Herrn M. Johann Gottlob Reichel hinterlassenen Büche, : ,,,,,,,,,,,1,02
1000403300,L-1816-170569888,Aal,DBSM/F/Klemm,Af 218,Af 218,1816,"Catalogus bibliothecae Francisci Volcmari Reinhardi Theologi primarii in Regno Saxoniae, Dresdae (d. 25. Novemb. u. f. Tage) voce praeconis regii Geor", : ,,,,,,,,,,,1,02
1000403300,L-1816-170569934,Aal,DBSM/F/Klemm,Af 218a,Af 218a,1816,"Catalogus bibliothecae Francisci Volcmari Reinhardi Theologi primarii in Regno Saxoniae, Dresdae (d. 25. Novemb. u. f. Tage) voce praeconis regii Geor", : ,,,,,,,,,,,1,03
1000418766,L-1790-170605086,Aal,DBSM/F/Klemm,"Af 189, [9]","Af 189, [9]",1790,Catalogus bibliothecae Frid. Volgangi Reizii [Friedrich Wolfgang Reiz] poeseos P. P. O. in Acad. Lips. cum appendice aliorum bonae notae librorum a di, : ,,,,,,,,,,,1,02
1000466019,L-1796-170682528,Aal,DBSM/F/Klemm,"Af 189, [13]","Af 189, [13]",1796,"Catalogus librorum quorumdam ex Frider. Gabr. Resewitz [Friedrich Gabr[iel] Resewitz] : Abbatis Klosterberg. etc., bibliotheca ... in Collegii rubri v", : ,,,,,,d,,Aus Bestandsschutzgründen nicht verleihbar,,,1,02
1000466086,L-1754-170682609,Aal,DBSM/F/Klemm,Ba 146,Ba 146,1754,Kaiserliche Resolution zur Papiererzeugnuß-Ordnung : , : ,,,,,,,,,,,1,02
1000467694,L-1780-170684296,Aal,DBSM/F/Klemm,Ad 41,Ad 41,1780,"Beschreibung merkwürdiger Bücher aus der Universitäts-Bibliothek zu Tübingen von Jahr 1468 - 1477, und zweyer hebräischen Fragmente : ", : ,,,,,,,,,,,1,02
1000469115,L-1786-170685853,Aal,DBSM/F/Klemm,Af 289,Af 289,1786,"Catalogo poligrafico dei libri italiani, spagnuoli, portoghesi, inglesi e tedeschi che si trovano presso li fratelli Reycends librai in Torino ed in M", : ,,,,,,,,,,,1,02
1000484238,L-1747-170701190,Aal,DBSM/F/Klemm,Ba 788,Ba 788,1747,Vergleich der Wwe Vorster mit ihrem Sohne Hermann aus dem Jahre 1747 : , : ,,,,,,,,,,,1,02
1000509583,L-1735-170737233,Aal,DBSM/F/Klemm,Da 664,Da 664,1735,"Bei dem solennen Leichen-Begängniße ... : [Leichenpredigt auf Jacob Zipper, Buchdrucker zu Görlitz, gestorben 23.12.1735]", : ,,,,,,,,[Xerokopie],,,1,02
1000520595,L-1764-170767086,Aal,DBSM/F/Klemm,Da 617,Da 617,1764,"Die @Behutsamkeit der Christen ... : [Leichenpredigt auf Johann Ernst Stremel, Buchdrucker in Zittau, [gestorben] 25.8.1764]", : ,,,,,,,,Xerokopien,,,1,02
1000550842,L-1784-170809218,Aal,DBSM/F/Klemm,"Af 189, [4]","Af 189, [4]",1784,Catalogus bibliothecae celeberrimi alias musei Richteriani [Joh Georg Richter] libris philol. mathemat. physico ... de quibus auctio publica a.d. 25 O, : ,,,,,,,,,,,1,02
1000551334,L-1782-170809625,Aal,DBSM/F/Klemm,Af 206,Af 206,1782,"Verzeichniß von historischen, geographischen, topographischen, Kunst und Alterthümer betreffenden Büchern, Landkarten, ingleichen Mineralien, Conchyli", : ,,,,,,,,,,,1,02
1000555585,L-1795-170814750,Aal,DBSM/F/Klemm,Ga 79,Ga 79,1795,Materialien zu einer Geschichte des Buchhandels : , : ,,,,1044992719,Qd,,,,,,1,02
1000618625,L-1637-170868966,Aal,DBSM/F/Klemm,Ea 117,Ea 117,1637,"Jus municipii coelestis ... : [Leichenpredigt auf Matthäus Seelfisch, Buchhändler u. Stadtrichter zu Wittenberg, gestorben 22.8.1636]", : ,,,,,,,,Xerokopie,,,1,02
1000646203,L-1575-170980553,Aal,DBSM/F/Klemm,Cb 7,Cb 7,1575,"Capital- und Versal-Buech, allerhandt grosser und kleiner Alphabeth, zue den Haubtschrifften und Büechern, deß gleichen in Canntzleyen und gemein, zue", : ,,,,,,,,,,,1,02
1000667987,L-1734-17100969X,Aal,DBSM/F/Klemm,Ea 159,Ea 159,1734,"Das @Vermächtniß der Jünger Christi ... : [Leichenpredigt, Testament u. Nachrufe auf Stanislaus Rücker, Accise-Director zu Berlin, gestorben 14.4.1734", : ,,,,,,,,,,,1,02
1000713040,L-1799-171053834,Aal,DBSM/F/Klemm,Ad 14,Ad 14,1799,Annales hebraeo-typographici ab anno MDI ad MDXL : , : ,,,,,,,,,,,1,02
