idn,akz,bbg,standort,signatur_g,signatur_a,jahr,titel,stuecktitel,f4243,f4256,f4241,f4105_9,f4105_g,ausleihcode,sig_komm,f4801_a,f4801_k,bibliothek,einrichtung,exemplar
997016914,L-1829-163211817,Aal,DBSM/F/Bö,Bö C V 761,Bö C V 761,1829,"Der @Fremde in Wien und der Wiener in der Heimath : Vollst. Auskunftsbuch f. d. Reisenden nach Wien ... auch genaue Anzeige alles dessen, was in Wien ", : ,,,,,,,,,,,1,02
997021985,L-1771-163236445,Aal,DBSM/F/Bö,Bö B III 737,Bö B III 737,1771,Zwey neue Depositionen nebst einer kurzgefaßten Prologie und Nachrede der Buchdruckerkunst zu Ehren gewidmet : , : ,,,,,,,,"Widmung auf gelb. Papier u. d. T.: ... Herrn Johann Thomas Edlen von Trattnern, Kayserl. Königl. Hofbuchdruckern u. Buchhändlern zu Wien ... ewiges Wohl",,,1,02
997023155,L-1821-163237956,Aal,DBSM/F/Bö,Bö F II 194,Bö F II 194,1821,"Anagrapheana, sive bibliographiae peculiaris librorum ana dictorum, iis que affinim prodromus : ", : ,,,,,,,,,,,1,02
997027282,L-1743-16324359X,Aal,DBSM/F/Bö,Bö G II 357,Bö G II 357,1743,"Catalogus Bibliothecae selectioris, optimis fere ex omni scientiarum genere scriptoribus instructae, et secundum ordinem materiarum digestae, qua usus", : ,,,,,,,,,,,1,02
997027282,L-1743-16324362X,Aal,DBSM/F/Bö,Bö G II 357a,Bö G II 357a,1743,"Catalogus Bibliothecae selectioris, optimis fere ex omni scientiarum genere scriptoribus instructae, et secundum ordinem materiarum digestae, qua usus", : ,,,,,,,,,,,1,03
99703517X,L-1756-163251908,Aal,DBSM/F/Bö,Bö F III 762/2°,Bö F III 762/2°,1756,"Glaubiger Christen christliches Verhalten ... : [Leichenpredigt auf Johann Friedrich Starck, Prediger zu Frankfurt a.M., gest. 17.7.1756]", : ,,,,,,,,,,,1,02
997036443,L-1775-163253188,Aal,DBSM/F/Bö,Bö E IV 1544/4°,Bö E IV 1544/4°,1775,"[Censurreglement für das Bistum Fulda] : Gegeben Fulda, [ca.] den 15. May 1775", : ,,,,,,,,"[vermutl. Wiener Druck, v. Trattner?]. -  Rokokovignette am Testbeginn]",,,1,02
997036672,L-1783-163253390,Aal,DBSM/F/Bö,Bö E IV 14,Bö E IV 14,1783,Geschichte des Bibelverbots : , : ,,,,,,,,,,,1,02
997037490,L-1776-163254249,Aal,DBSM/F/Bö,Bö G II 485/4°,Bö G II 485/4°,1776,Allgemeine Regeln für die Bibliothek zu Fuld : , : ,,,,,,,,,,,1,02
997038888,L-1696-163255768,Aal,DBSM/F/Bö,Bö C VII 3041/4°,Bö C VII 3041/4°,1696,"Priester- und Propheten-Cronen, durch Erklärung der beyderseits merckwürdigen Wort Zach[arias] VI. vers. 2 u. Jerem[ias] XVII. vers. 16. 17. bereitet ", : ,,,,,,,,,,,1,02
997039345,L-1820-163256233,Afl,DBSM/F/Bö,Bö B I 365/4° - 1,Bö B I 365/4° - 1,1820,Musterblätter für Liebhaber der höhern Kaligraphie,H. 1 : ,,,,,,,,,,,1,02
997039469,L-1820-163256357,Afl,DBSM/F/Bö,Bö B I 365/4° - 2,Bö B I 365/4° - 2,1820,Musterblätter für Liebhaber der höhern Kaligraphie,H. 2 : ,,,,,,,,,,,1,02
997039620,L-1820-163256535,Afl,DBSM/F/Bö,Bö B I 365/4° - 3,Bö B I 365/4° -3,1820,Musterblätter für Liebhaber der höhern Kaligraphie,H. 3 : ,,,,,,,,,,,1,02
99704201X,L-1682-163257949,Afl,DBSM/F/Bö,Bö G II 300,Bö G II 300,1682,"Bibliotheca Heinsiana sive catalogus librorum, quos ... dum viveret, collegit Nicolaus Heinsius, Dan. fil. ...",[1] : ,,,,,,,,Schenkg Kirchhoff,,,1,02
997042052,L-1682-16325804X,Afl,DBSM/F/Bö,Bö G II 300,Bö G II 300,1682,"Bibliotheca Heinsiana sive catalogus librorum, quos ... dum viveret, collegit Nicolaus Heinsius, Dan. fil. ...",[2.] : Pars posterior,,,,,,,,Schenkg Kirchhoff,,,1,02
997044217,L-1766-163266549,Afl,DBSM/F/Bö,Bö F III 17,Bö F III 17,1766,"Joh[ann] Christoph Hennings quondam Professoris in Academia Kiloniensi Bibliotheca seu notitia librorum rariorum latina et linguis cognatis, Italica, ",P. 1 : ,,,,,,,,,,,1,02
997044454,L-1828-163266824,Aal,DBSM/F/Bö,Bö B V 62,Bö B V 62,1828,Was sollen jetzt die protestantischen Katholiken in Deutschlands tun? : Beantwortet von einem kathol. Laien aus dem Handwerksstande [hs.: dem Buchbind, : ,,,,,,,,,,,1,02
997077980,L-1740-163314810,Aal,DBSM/F/Bö,Bö B III 672,Bö B III 672,1740,"Wohlgemeynte Gedancken über Führung einer Buchdruckerey, Bey Feyerung des Dritten Jubel-Festes der Buchdrucker-Kunst, kürtzlich eröffnet von Johann Be", : ,,,,,,,,,,,1,02
997078308,L-1722-163315310,Aal,DBSM/F/Bö,Bö C VII 2691/4°,Bö C VII 2691/4°,1722,"Den @Nutz der edlen Buchdrucker-Kunst wolte bey Gelegenheit, als ... Johann Michael Goderitsch und Conrad Hermann Sievert, der löbl. Buchdruckerey eif", : ,,,,,,,,,,,1,02
997078995,L-1823-16331635X,Aal,DBSM/F/Bö,Bö B III 928,Bö B III 928,1823,"Geschichte der Holzschneidekunst von den ältesten bis auf die neuesten Zeiten, nebst zwei Beil., enth. den Ursprung der Spielkarten u. e. Verzeichnis ", : ,,,,,,,,,,,1,03
997089350,L-1810-163327300,Afl,DBSM/F/Bö,Bö G II 358,Bö G II 358,1810,"Bibliotheca Henrici Philippi Conradi Henke, quondam Propraesidis Consistorii Guelpherbytani ... professoris theolog. ... in Academia Helmstadiensi",1. : Codices mss et libros historicos atque exegeticos,,,,,,,,,,,1,02
997089474,L-1810-163327424,Afl,DBSM/F/Bö,Bö G II 358,Bö G II 358,1810,"Bibliotheca Henrici Philippi Conradi Henke, quondam Propraesidis Consistorii Guelpherbytani ... professoris theolog. ... in Academia Helmstadiensi","2. : Scriptores classicos graecos et latinos, lexicographos, grammaticos, philologos ...",,,,,,,,,,,1,02
997093579,L-1727-16333191X,Aal,DBSM/F/Bö,Bö G II 413,Bö G II 413,1727,"Bibliotheca Riviniana sive catalogus librorum philologico- philosophico-historicorum, itinerariorum, inprimis autem medicorum, botanicorum et historia", : ,,,,,,,,,,,1,02
997104473,L-1740-163378681,Aal,DBSM/F/Bö,Bö C VII 2690/4°,Bö C VII 2690/4°,1740,Als bey der Jenaischen Feyerung des dritten Jubelfestes der edlen Buchdruckerkunst Herr Gottfried Herbst von Zorbau und Herr Johann Gottfried Michaeli, : ,,,,,,,,,,,1,02
997114916,L-1679-163389535,Aal,DBSM/F/Bö,Bö F III 1129/4°,Bö F III 1129/4°,1679,Bibliotheca germanica sive notitia scriptorum rerum germanicarum quatuor partibus absoluta : , : ,1063433045,,,,,m,,"[Titelbl. wesentl. größer im Format, sodaß es vermutl. zu e. and. Ausg. gehört]",,,1,02
997118873,L-1633-163393605,Aal,DBSM/F/Bö,Bö H 257/4°,Bö H 257/4°,1633,Specimen Characterum Officinae Typographicae P. M. Michaelis Heringii : , : ,,,,,,,,,,,1,02
997121173,L-1827-163395918,Afl,DBSM/F/Bö,Bö D XI 59,Bö D XI 59,1827,Löschpapier aus dem Tagebuche eines reisenden Teufels,[T. 1] : ,,,,,,,,,,,1,02
997125756,L-1814-163407940,Aal,DBSM/F/Bö,Bö B II 116,Bö B II 116,1814,"Grundriß der Technologie oder Anleitung zur rationellen Kenntniß und Beurtheilung derjenigen Künste, Fabriken, Manufakturen und Handwerke, welche mit ", : ,,,,,,,,,,,1,02
997130601,L-9999-163412790,Aal,DBSM/F/Bö,Bö C V 341,Bö C V 341,1827,Geschichte der Cansteinschen Bibel-Anstalt : , : ,,,,,,,,,,,1,02
997140933,L-1798-16342294X,Afl,DBSM/F/Bö,Bö B I 368/4°,Bö B I 368/4°,1798,"Anleitung zur Schönschreibkunst vom Schreibmeister Joseph Anton Heß, Würzburg",H. 1 : ,,,,,,,,,,,1,02
997141042,L-1798-163423059,Afl,DBSM/F/Bö,Bö B I 368/4°,Bö B I 368/4°,1798,"Anleitung zur Schönschreibkunst vom Schreibmeister Joseph Anton Heß, Würzburg",H. 2 : ,,,,,,,,,,,1,02
997141115,L-1798-163423180,Afl,DBSM/F/Bö,Bö B I 368/4°,Bö B I 368/4°,1798,"Anleitung zur Schönschreibkunst vom Schreibmeister Joseph Anton Heß, Würzburg",H. 3 : ,,,,,,,,,,,1,02
997141247,L-1799-163423369,Afl,DBSM/F/Bö,Bö B I 368/4°,Bö B I 368/4°,1799,"Anleitung zur Schönschreibkunst vom Schreibmeister Joseph Anton Heß, Würzburg",H. 4 : ,,,,,,,,,,,1,02
997141360,L-1799-163423520,Afl,DBSM/F/Bö,Bö B I 368/4°,Bö B I 368/4°,1799,"Anleitung zur Schönschreibkunst vom Schreibmeister Joseph Anton Heß, Würzburg",H. 5 : ,,,,,,,,,,,1,02
997141425,L-1799-163423601,Afl,DBSM/F/Bö,Bö B I 368/4°,Bö B I 368/4°,1799,"Anleitung zur Schönschreibkunst vom Schreibmeister Joseph Anton Heß, Würzburg",H. 6. : ,,,,,,,,,,,1,02
997144912,L-1740-163427216,Aal,DBSM/F/Bö,Bö C V 258,Bö C V 258,1740,"Hilaria typographica Erfordiensia : das ist histor. Bericht v. d. Jubel-Feyer, welche zum Andencken d. vor 300 Jahren erfundenen Buchdrukker-Kunst am ", : ,,,,,,,,,,,1,02
99715795X,L-1682-16347172X,Aal,DBSM/F/Bö,Bö B I 541,Bö B I 541,1682,"Mysterium artis steganographicae novissimum, in gratiam collegii curiosorum, modum omnes epistolas, aliaque scripta incognita, characteribus furtivis ", : ,,,,,,,,,,,1,02
997158743,L-1711-163472424,Aal,DBSM/F/Bö,Bö F III 329,Bö F III 329,1711,Christophori Augusti Heumanni de libris anonymis ac pseudonymis Schediasma complectens observationes generales et spicilegium ad Vincentii Placcii The, : ,,,,,,,,,,,1,02
997159111,L-1779-163472831,Aal,DBSM/F/Bö,Bö E II 124,Bö E II 124,1779,Johann Heumanns von Teutschenbrunn Geist der Gesetze der Teutschen : , : ,,,,,,,,Mit gest. Exlibris für Dr. Sickel,,,1,02
997164409,L-1669-163478465,Aal,DBSM/F/Bö,Bö B I 542,Bö B I 542,1669,"[Menē' menē' teqel ufarsin] : sive cryptographian ex Dan. V, 25 - 28", : ,,,,,,,,,,,1,02
997166541,L-1740-163480753,Aal,DBSM/F/Bö,Bö C I 2,Bö C I 2,1740,Commentatio de librorum ante vulgatum typographiae usum raritate et pretio saeculari memoriae inventae ante hos trecentos fere annos in Germania typog, : ,,,,,,,,,,,1,02
997169842,L-1828-16348399X,Aal,DBSM/F/Bö,Bö E IV 151,Bö E IV 151,1828,"Aux Chambres : Histoire judiciaire de l'Ordonnance interprétative du règlement de 1723, contenant ; Les Observations de Ch. Lucas sur [c]ette ordonnan", : ,,,,,,,,,,,1,02
997220538,L-1740-163508151,Aal,DBSM/F/Bö,Bö C V 194,Bö C V 194,1740,Ad Memoriam saecularem artis typographicae ante 300. annos inventae diebus X. et XI. Febr. 1740. festis orationibus grate recolendam ... : , : ,,,,,,,,Schenkg Kirchhoff,,,1,02
997234083,L-1524-163523029,Aal,DBSM/F/Bö,Bö E IV 907,Bö E IV 907,1524,Hierin findest|| du|| Das Kaiserlich Mandat zu Nurenberg|| außgangen (18.4.1524).|| : Item das Kaiserlich Edict tzu Worms|| beschlosszen (18.5.1521).|, : ,,,,,,,,,,,1,02
997238763,L-1731-163534756,Aal,DBSM/F/Bö,Bö A II 285,Bö A II 285,1731,"Hailsbronnischer Antiquitäten-Schatz, enthaltend derer uralten Burggrafen von Nürnberg,dann derer von denenselben abstammenden Herren Chur-Fürsten und", : ,,,,,,,,,,,1,02
997239506,L-1731-163535523,Aal,DBSM/F/Bö,Bö A II 285,Bö A II 285,1731,"Bibliotheca Heilsbronnensis, sive Catalogus librorum omnium, tam manuscriptorum, quam impressorum, qui in celeberrimi monasterii Heilsbronnensis bibli", : ,,,,,,,,,,,1,02
997241047,L-1820-163537127,Aal,DBSM/F/Bö,Bö B I 371,Bö B I 371,1820,An @Introduction to writing and grammar : , : ,,,,,,,,Im alt. Broschurumschlag. - Taf. 1 sign.: J. Hodgkin script,,,1,02
997259345,L-1777-163555877,Aal,DBSM/F/Bö,Bö E III 9,Bö E III 9,1777,Von denen ältisten kayserlichen und landesherrlichen Bücher-Druck oder Verlag-Privilegien : , : ,,,,,,,,,,,1,02
997270500,L-1740-163575126,Afl,DBSM/F/Bö,Bö G II 361,Bö G II 361,1740,"Bibliothecae Hoffmannianae Catalogus secundum materias distributus, ... exhibens thesaurum librorum insignium quos possedit quondam Jo[annes] Guil[iel","(1.) : Libri theologici, juridici",,,,,,,,,,,1,02
997270500,L-1740-183521625,Afl,DBSM/F/Bö,Bö G II 361 a,Bö G II 361 a,1740,"Bibliothecae Hoffmannianae Catalogus secundum materias distributus, ... exhibens thesaurum librorum insignium quos possedit quondam Jo[annes] Guil[iel","(1.) : Libri theologici, juridici",,,,,,,,,,,1,03
997270667,L-1740-163575312,Afl,DBSM/F/Bö,Bö G II 361,Bö G II 361,1740,"Bibliothecae Hoffmannianae Catalogus secundum materias distributus, ... exhibens thesaurum librorum insignium quos possedit quondam Jo[annes] Guil[iel","2. : Libri historici, philologi, philosophi, etiam medici",,,,,,,,,,,1,02
997270667,L-1740-183521633,Afl,DBSM/F/Bö,Bö G II 361 a,Bö G II 361 a,1740,"Bibliothecae Hoffmannianae Catalogus secundum materias distributus, ... exhibens thesaurum librorum insignium quos possedit quondam Jo[annes] Guil[iel","2. : Libri historici, philologi, philosophi, etiam medici",,,,,,,,,,,1,03
99727204X,L-1828-163576866,Aal,DBSM/F/Bö,Bö B II 117,Bö B II 117,1828,"Beschreibung der Walzen-Presse, welche eintausend Zentner Presskraft durch die Einwirkung einer Menschenkraft ausübt. : mit 1 lithogr. Abb. ; bestimmt", : ,,,,,,,,Schenkung Kirchhoff; 210,,,1,02
997272597,L-1740-163577412,Aal,DBSM/F/Bö,Bö C IV 50,Bö C IV 50,1740,"Pêle-Mêle; in einem historisch-philologischen Discours von Erfindung der edlen Buchdrucker-Kunst, deroselben Fortgang u. Aufnahme, Fürtrefflichkeit u.", : ,,,,,,,,Schenkg Kirchhoff,,,1,02
997272651,L-1819-163577463,AFl,DBSM/F/Bö,Bö E IV 2,Bö E IV 2,1819,Censur und Preßfreiheit : , : ,,,,,,,,,,,1,02
997287837,L-1740-163594074,Aal,DBSM/F/Bö,Bö C V 680/2°,Bö C V 680/2°,1740,Einer @hohen Obrigkeit der ... Stadt Straßburg ... hier zu erst erfundenen Buchdrucker-Kunst ... 1740sten Jahrs angeordneten ... dritten Jubel-Festes , : ,,,,,,,,,,,1,02
997289953,L-1740-163596352,Aal,DBSM/F/Bö,Bö C IV 51,Bö C IV 51,1740,Observationes variae de originibus typographiae : , : ,,,,,,,,,,,1,02
997334037,L-1620-163679193,Aal,DBSM/F/Bö,Bö B I 543,Bö B I 543,1620,Polygraphie ou methode universelle de l'escriture cachée: avec les tables et figures concernants l'effect et l'intelligence d'icelle : , : ,,,,,,,,,,,1,02
997336552,L-1825-163681910,Aal,DBSM/F/Bö,Bö B III 1076,Bö B III 1076,1825,"Théorie lithographique, ou maniére facile d'apprendre à imprimer soi-même : Contenant 6 pl. représentant 11 sujets", : ,,,,,,,,Schenkg. Kirchhoff,,,1,02
997336757,L-1814-163682151,Afl,DBSM/F/Bö,Bö F III 28,Bö F III 28,1814,An @Introduction to the study of bibliography,1 : ,,,,,,,,,,,1,02
997341912,L-1608-163687528,Aal,DBSM/F/Bö,Bö B III 544,Bö B III 544,1608,"Orthotypographia, hoc est: instructio, operas typographicas correcturis, et admonitio, scripta sua in lucem edituris utilis et necessaria : Adjecta su", : ,,,,,,,,Schenkung Kirchhoff,,,1,02
997343141,L-1634-163688869,Aal,DBSM/F/Bö,Bö B III 545,Bö B III 545,1634,"Orthotypographia, das ist : ein kurtzer Vnterricht, für diejenigen, die gedruckte Werck corrigiren wollen ; vnd Eine erjnnerung für die, welche jhre S", : ,,,,,,,,Einbd aus hs. Maculatur,,,1,02
997344385,L-1739-163690669,Aal,DBSM/F/Bö,Bö B III 546,Bö B III 546,1739,"Der @bei Buchdruckery wohl unterwiesene Corrector, Oder: Kurtzer Unterricht für diejenigen, die Wercke, so gedruckt werden, corrigiren wollen, wie auc", : ,,,,,,,,,,,1,03
997344431,L-1828-163690626,Aal,DBSM/F/Bö,Bö B III 1077,Bö B III 1077,1828,Der @Steindruck nach den sichersten und untrüglichsten Grundsätzen und allen bis heute in d. Lithographie gemachten Fortschritten und Verbesserungen f, : ,,,,,,,,Schenkg. Kirchhoff,,,1,02
997345438,L-1744-163691932,Aal,DBSM/F/Bö,Bö B III 547,Bö B III 547,1744,"Hieronymi Hornschuchs wohl unterwiesener Corrector, Oder : Kurtzer Unterrricht vor diejenigen, welche Wercke, so gedruckt werden, corrigiren wollen, w", : ,,,,,,,,Schenkg Kirchhoff,,,1,02
997404345,L-1810-163796858,Afl,DBSM/F/Bö,Bö G II 916,Bö G II 916,1810,"Catalogue raisonné du cabinet d'estampes de feu Monsieur [Gottfried] Winckler, banquieur et membre du Senat à Leipzig, contenant une collection des pi",4. : L' école française,,,,,,,,,,,1,02
997404353,L-1810-163796866,Afl,DBSM/F/Bö,Bö G II 916,Bö G II 916,1810,"Catalogue raisonné du cabinet d'estampes de feu Monsieur [Gottfried] Winckler, banquieur et membre du Senat à Leipzig, contenant une collection des pi",5. : L' @école angloise,,,,,,,,,,,1,02
997405015,L-1821-163797633,Aal,DBSM/F/Bö,Bö E IV 1225,Bö E IV 1225,1821,"Reflexions sur le jugement par jury pour les délits de la presse, offertes à la méditation de Messieurs les Pairs et Députés : ", : ,,,,,,,,,,,1,02
997417145,L-1617-163895856,Aal,DBSM/F/Bö,Bö B I 18,Bö B I 18,1617,De prima scribendi origine et vniversa rei literariæ antiqvitate : , : ,,,,,,,,,,,1,02
997417463,L-1738-163896208,Aal,DBSM/F/Bö,Bö B I 19,Bö B I 19,1738,De prima scribendi Origine et universa rei literariae antiquitate : , : ,,,,,,,,,,,1,03
997439513,L-1752-163917841,Aal,DBSM/F/Bö,Bö B III 59,Bö B III 59,1752,Abregé historique de l'origine et des progrez de la gravure et de estampes en bois et en taille douce : , : ,,,,,,,,,,,1,02
997455527,L-1674-163976996,Aal,DBSM/F/Bö,Bö G II 922/2°,Bö G II 922/2°,1674,Catalogus impressorum librorum Bibliothecae Boldleianae in Academia Oxoniensi : , : ,,,,,,,,[Mit hs. Abschr. v. Widmgn einzelner Stifter d. Bodleiana durch e. Vorbesitzer],,,1,02
997473886,L-1794-163995648,Aal,DBSM/F/Bö,Bö F III 59,Bö F III 59,1794,"Druckstücke aus dem 15. Jahrhunderte, welche sich in der Bibliothek des regulirten Chorstiftes Beuerberg befinden : ", : ,,,,,,,,"Ppbd d. Zt mit aufgekl. Kupfervign. von Bergmann scr. e. sclp.: ""Joachim's Cabinet de Lecture""",,,1,02
997568364,L-1799-164272070,Aal,DBSM/F/Bö,Bö B III 237,Bö B III 237,1799,Muestras de los punzones y matrices de la letra que se funde en el obrador de la Imprenta Real : , : ,,,,,,,,,,,1,02
997572396,L-1723-164276262,Aal,DBSM/F/Boe,Bö E IV 300,Bö E IV 300,1723,Index Librorum Expvrgandorvm in studiosorum gratiam confecti : Tomus 1 [unicus!] in qvo qvinqvaginta Avctorvm ; Libri prae caeteris desiderati emendan, : ,,,,,,,,,,,1,02
997578688,L-1745-164282580,Aal,DBSM/F/Bö,Bö E IV 302,Bö E IV 302,1745,"Index librorum expurgandorum, in quo 50 Authorum Libri prae caeteris desiderati emendantur : ", : ,,,,,,,,hist. Einband,,,1,02
997579501,L-1568-164283412,Aal,DBSM/F/Bö,Bö E IV 254,Bö E IV 254,1568,"Index librorum prohibitorum, cum regulis confectis per patres a Tridentina synodo delectos, auctoritate Sanctiss. D. N. Pii IV. Pont. Max : ", : ,,,,,,,,Schenkg Kirchhoff 6227,,,1,02
997579951,L-1568-164283943,Aal,DBSM/F/Bö,Bö E IV 261,Bö E IV 261,1568,"Index librorum prohibitorum cum Regulis : Confectis per Patres a Tridentina Synodo delectos, authoritate Sa[n]ctiss D. N. Pii IV, Pont. Max comprabatu", : ,,,,,,,,,,,1,02
997580240,L-1570-164284222,Aal,DBSM/F/Bö,Bö E IV 1117 (angebunden),Bö E IV 1117 (angebunden),1570,"Index librorum prohibitorum, cum regulis confectis per patres a Tridentina Synodo delectos, auctoritate Sactiss. D. N. Pij III. Pont. Max. comprobatus", : ,,,,,,,,,,,1,02
997580437,L-1570-164284486,Aal,DBSM/F/Bö,Bö E IV 251,Bö E IV 251,1570,"Index librorum prohibitorum, cum regulis confectis per patres a Tridentina synodo delectos, auctoritate Sanctiss. D. N. Pii IV. Pont. Max. comprobatus", : ,,,,,,,,Schenkg Kirchhoff,,,1,02
997580607,L-1615-164284664,Aal,DBSM/F/Bö,Bö C VIII 117 H,Bö C VIII 117 H,1615,"Index autumnalis librorum in primis catholicorum theologorum, tum aliorum quoq[ue] celebriorum auctorum quarumcunq[ue] facultatum & linguarum, causas ", : ,,,,,,,,Mit hs. Vorbes. Eintr. a.d.T.: Ex Bibliotheca FF. Cartusianor[u]m in Buxheim,,,1,02
997581417,L-1775-164285423,Afl,DBSM/F/Bö,Bö B III 677a,Bö B III 677a,1775,Der @Buchdrucker,1. : ,,,,,,,,,,,1,02
997581573,L-1570-164285555,Aal,DBSM/F/Bö,Bö E IV 252 (angebunden),Bö E IV 252 (angebunden),1570,"Index librorum prohibitorum, cum regulis confectis per patres a Tridentina synodo delectos, auctoritate Sanctiss. D. N. Pii IV. Pont. Max. comprabatus", : ,,,,,,,,,,,1,02
997581972,L-1583-164285865,Aal,DBSM/F/Bö,Bö E IV 307,Bö E IV 307,1583,"Index Librorum Prohibit[orum] : Cum regulis confectis per Patres, à Tridentina Synodo delectos", : ,,,,,,,,,,,1,02
997582316,L-1586-164286217,Aal,DBSM/F/Bö,Bö E IV 295,Bö E IV 295,1586,"Index|| expurgatorius|| librorum qui hoc|| seculo prodierunt,|| vel doctrinae non sanae erroribus inspersis, vel|| inutilis et offensiuae maledicentia", : ,,,,,,,,,,,1,02
997582766,L-1596-164286705,Aal,DBSM/F/Bö,Bö E IV 210,Bö E IV 210,1596,"Index librorum prohibitorum cum regulis confectis per Patres à Tridentina Synoda delectos auctoritate Pii IIII. primum editus, postea vero a Syxto V. ", : ,,,,,,,,Schenkg. Kirchhoff. - Hist. flexibl. Prgmteinbd.; CNCE prüfen,,,1,02
997583126,L-1599-164287108,Aal,DBSM/F/Bö,Bö E IV 293,Bö E IV 293,1599,"Index|| expurgatorius|| librorum qui hoc|| saeculo prodierunt,|| vel doctrinae non sanae erroribus inspersis,|| vel inutilis et offensivae maledicenti", : ,,,,,,,,Schenkung Kirchhoff,,,1,02
997583223,L-1619-164287221,Aal,DBSM/F/Bö,Bö E IV 290,Bö E IV 290,1619,Index librorum prohibitorum et expurgatorum Ill.mi ac R.D.D. Bernardi de Sandoual y Roxas ... auctoritate et jussu editus : De consilio Supremi Senatu, : ,,,,,,,,,,,1,02
997583509,L-1620-164287566,Aal,DBSM/F/Bö,Bö E IV 291,Bö E IV 291,1620,Index librorum prohibitorum et expurgatorum ... Bernardi de Sandoual y Roxas ... auctoritate et jussu editus ; De consilio Supremi Senatus S. Generali, : ,,,,,,,,Schenkg. Kirchhoff. - Histor. Einbd.,,,1,02
997583797,L-1609-164287833,Aal,DBSM/F/Bö,Bö E IV 304,Bö E IV 304,1609,"Index expurgatorius librorum qui hoc saeculo prodierunt, vel doctrinae non sanae erroribus inspersis, vel inutilis et offensivae maledicentiae fellibu", : ,,,,,,,,Schenkg Kirchhoff,,,1,02
997584092,L-1635-164288139,Aal,DBSM/F/Bö,Bö E IV 263,Bö E IV 263,1635,"Elenchus librorum omnium tum in Tridentino Clementoq indice, tum in aliis omnibus Sacrae Indicis Congreg. particularibus decretis hactenus prohibitoru", : ,,,,,,,,,,,1,02
997584335,L-1640-164288368,Aal,DBSM/F/Bö,Bö E IV 212,Bö E IV 212,1640,"Elenchus librorum omnium tum in Tridentino, Clementino[que] Indice, : tum in aliis omnibus sacrae Indicis Congreg[atio]nis particularibus Decretis usq", : ,,,,,,,,Zeitgen. Pergmteinbd,,,1,02
997584521,L-1664-164288554,Aal,DBSM/F/Bö,Bö E IV 213,Bö E IV 213,1664,Index librorum prohibitorum Alexandri VII. Pontificis Maximi iussu editus : , : ,,,,,,,,Schenkung Kirchhoff. - Zeitgenöss. Pergmteinbd,,,1,02
997584580,L-1582-164288627,Aal,DBSM/F/Bö,Bö E IV 327,Bö E IV 327,1582,"Index|| librorum|| authorumque S. Se||dis Apostolicae, Sacri||que Concilij Tridentini authoritate prohibi||torum, insertis suo loco nonnullis in Tride", : ,,,,,,,,Schenkg Kirchhoff,,,1,02
997584688,L-1665-164288694,Aal,DBSM/F/Bö,Bö E IV 214,Bö E IV 214,1665,Index librorum prohibitorum Alexandri VII. Pontificis Maximi iussu editus : , : ,,,,,,,,In zeitgen. Pergmteinbd,,,1,02
997585056,L-1767-164288996,Aal,DBSM/F/Bö,Bö E IV 336,Bö E IV 336,1767,"Index Bohemicorum librorum prohibitorum, et corrigendorum ordine alphabeti digestus, reverendissimi, celsissimi S. R. I. principis Domini Domini Anton", : ,,,,,,,,Hist. Einbd; mit Initialen u. Vign.; Zeitgen. Ldreinbd,,,1,02
997585145,L-1670-164289089,Aal,DBSM/F/Bö,Bö E IV 215,Bö E IV 215,1670,Index librorum prohibitorum Clementis X. Pontificis Maximi iussu editus : Cum priuilegio, : ,,,,,,,,Schenkg. Kirchhoff,,,1,02
997585145,L-1670-164289097,Aal,DBSM/F/Bö,Bö E IV 215 a,Bö E IV 215 a,1670,Index librorum prohibitorum Clementis X. Pontificis Maximi iussu editus : Cum priuilegio, : ,,,,,,,,In zeitgen. flexibl. Pergmtbd.,,,1,03
997585293,L-1670-164289232,Aal,DBSM/F/Bö,Bö E IV 215 b,Bö E IV 215 b,1670,Index librorum prohibitorum Clementis X. Pontificis Maximi iussu editus : Cum privilegio, : ,,,,,,,,,,,1,02
997585552,L-1675-164289496,Aal,DBSM/F/Bö,Bö E IV 215 b,Bö E IV 215 b,1675,Index libr[orum] prohibi[torum] ab anno 1670 usque ad annum 1675 : , : ,,,,,,,,,,,1,02
997585579,L-1584-164289518,Aal,DBSM/F/Bö,Bö E IV 296,Bö E IV 296,1584,"Index librorum expurgatorum, Illustrissimi ac Reuerendis. D. D. Gasparis Quiroga, Cardinalis et Archiep. Toletani Hispan. generalis Inquisitoris iussu", : ,,,,,,,,,,,1,02
997585889,L-1601-164289801,Aal,DBSM/F/Bö,Bö E IV 303,Bö E IV 303,1601,"Index librorum expurgatorum, Illustrissimi ac Reuerendis. D. D. Gasparis Quiroga, Cardinalis et Archiep. Toletani Hispan. generalis Inquisitoris iussu", : ,,,,,,,,,,,1,02
997586419,L-1683-164290249,Aal,DBSM/F/Bö,Bö E IV 217,Bö E IV 217,1683,Index librorum prohibitorum Innocentii XI. Ponticifis Maximi iussu editus : Cum privilegio, : ,,,,,,,,,,,1,02
997586567,L-1607-164290370,Aal,DBSM/F/Bö,Bö E IV 299,Bö E IV 299,1607,Indicis librorum expurgandorum in studiosorum gratiam confecti tomus 1 [unicus] in quo 50 auctorum Libri prae caeteris desiderati emendantur : , : ,,,,,,,,Vorbes.-Einträge Jenaer Jurist d. 18 Jh.,,,1,02
